Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,IPS,ppi,cpu_brand,HDD,SSD,gpu_brand,OS
HP,Notebook,15,8,1.9,129.72624070184892,0,0,146.86047800548656,Intel Core i5,500,0,AMD,Windows
Google,Ultrabook,12,8,1.1,130.89936549594879,1,0,240.37008503093261,Intel Core i5,0,128,Intel,Other
Dell,Ultrabook,13,8,1.42,135.22668979678855,1,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,15,12,2.06,131.1186415376055,0,1,293.7209560109731,Intel Core i7,1000,128,Intel,Windows
Dell,Notebook,14,8,1.79,124.4985970138657,0,0,111.93520355955211,Intel Core i3,0,128,Intel,Windows
Dell,Workstation,15,8,1.78,138.38005925704192,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,14,8,1.7,131.69305766746407,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
Dell,Notebook,15,8,2.2,123.41702125436468,0,0,146.86047800548656,Intel Core i5,1000,0,AMD,Windows
Toshiba,Notebook,13,8,1.05,134.0885068217486,0,1,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,8,2.16,130.77873093477442,0,1,146.86047800548656,Intel Core i7,0,512,Nvidia,Windows
Dell,Notebook,15,4,2.18,121.76556965137553,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,13,4,1.49,124.27385992470435,0,1,169.45439769863833,Intel Core i5,0,128,Intel,Windows
Chuwi,Notebook,15,4,1.89,111.6792859210794,0,0,146.86047800548656,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,15,4,2.3,121.32412079784028,0,0,104.47285665558198,Intel Core i3,0,128,Intel,Windows
Lenovo,Notebook,14,8,1.75,128.60377783630776,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,15,16,2.17,138.0329484533796,0,1,146.86047800548656,Intel Core i7,0,512,Nvidia,Windows
Dell,Notebook,15,16,2.06,135.58619738120575,0,0,146.86047800548656,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,12,16,1.36,134.94324591774392,0,1,183.5755975068582,Intel Core i7,0,512,Intel,Windows
Asus,Ultrabook,12,16,0.91,135.89807378463072,0,0,183.5755975068582,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,15,8,2.3,128.18116969452245,0,1,146.86047800548656,Intel Core i5,0,256,Nvidia,Windows
Toshiba,Ultrabook,13,32,1.05,140.1502381790903,1,0,169.45439769863833,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,15,8,1.99,131.57182851893435,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Acer,Notebook,15,8,2.2,121.61211967154033,0,0,104.47285665558198,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,17,24,4.33,130.84381489991324,1,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,12,8,1.3,129.15159784113894,0,1,130.59107081947747,Intel Core i5,0,180,Intel,Windows
Lenovo,Notebook,15,8,2.17,126.78708765752074,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
HP,Notebook,14,8,1.48,134.61813616022178,0,0,157.3505121487356,Intel Core i7,0,1000,Intel,Windows
Lenovo,Notebook,13,8,1.4,127.42510936197132,0,1,169.45439769863833,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,15,8,2.3,126.94447425868027,0,1,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Asus,Netbook,11,4,1.2,115.34891032360747,0,0,142.46298634852087,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,15,8,1.91,122.39762275388821,0,0,104.47285665558198,Intel Core i5,0,256,AMD,Windows
Lenovo,2 in 1 Convertible,13,8,1.4,133.56321890736663,1,1,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,14,4,2.1,113.8366947792264,0,0,111.93520355955211,Other Intel Processor,500,0,Intel,Windows
Lenovo,Netbook,11,4,1.25,112.4168746949984,0,0,142.46298634852087,Other Intel Processor,0,16,Intel,Other
Lenovo,Notebook,13,8,1.44,127.42510936197132,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,15,8,2.0,130.41896892208408,0,0,146.86047800548656,Intel Core i7,1000,256,Intel,Windows
Acer,Notebook,15,4,2.2,122.28326901152359,0,1,146.86047800548656,Intel Core i5,1000,0,Nvidia,Windows
HP,Ultrabook,13,8,1.34,131.33407225005905,0,1,169.45439769863833,Intel Core i7,0,512,Intel,Windows
Lenovo,Gaming,15,8,2.4,129.67504010760373,0,1,146.86047800548656,Intel Core i7,1000,256,Nvidia,Other
Dell,Ultrabook,13,8,1.29,126.78831584179801,1,1,169.45439769863833,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,15,4,2.2,122.7718899135485,0,0,146.86047800548656,Intel Core i7,500,0,Nvidia,Windows
Dell,Notebook,15,8,2.18,125.93369955717891,0,0,146.86047800548656,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,15,16,2.2,130.37323781476266,0,0,146.86047800548656,Intel Core i7,2000,256,AMD,Windows
Xiaomi,Notebook,15,16,1.95,131.99921703627984,0,1,146.86047800548656,Intel Core i7,0,256,Nvidia,Other
Asus,Netbook,11,2,1.1,111.49328986056196,0,0,142.46298634852087,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,15,4,2.04,120.38056979766839,1,0,104.47285665558198,Intel Core i5,1000,0,Intel,Windows
Asus,Gaming,15,24,2.24,140.84002238168512,0,0,146.86047800548656,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,15,8,2.04,126.656664368829,0,0,146.86047800548656,Intel Core i5,0,256,Nvidia,Windows
Asus,Gaming,17,16,3.0,132.8426981416788,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,15,8,3.2,131.99117007062782,0,1,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,13,8,1.32,131.99117007062782,0,1,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,14,8,1.64,130.9429277250369,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,15,4,1.63,123.65824309894502,0,0,104.47285665558198,Intel Core i3,0,128,Intel,Windows
Dell,Notebook,17,8,2.8,126.656664368829,0,1,129.58277471072344,Intel Core i5,1000,128,AMD,Other
Lenovo,Notebook,14,8,2.02,131.4843237833628,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,15,4,2.2,125.40095212653729,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,15,8,2.2,118.87949057303545,0,0,104.47285665558198,Intel Core i3,2000,0,Nvidia,Other
Dell,Notebook,15,4,2.3,121.73315216907257,0,0,146.86047800548656,Intel Core i5,500,0,AMD,Windows
Dell,Notebook,15,8,1.9,131.80471464810165,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,17,16,4.42,141.01613642645833,0,1,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Toshiba,Notebook,15,8,2.0,126.26650637483252,0,1,146.86047800548656,Intel Core i5,500,0,Intel,Windows
Asus,Notebook,15,8,2.0,131.1186415376055,0,1,293.7209560109731,Intel Core i7,1000,256,Nvidia,Windows
Mediacom,Notebook,13,4,1.2,116.31181786275474,0,1,169.45439769863833,Other Intel Processor,0,32,Intel,Windows
Asus,Gaming,15,8,2.3,133.9254703665453,0,1,146.86047800548656,Intel Core i5,1000,128,Nvidia,Windows
Dell,Notebook,15,8,1.93,131.7362026039804,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,15,8,2.2,125.37771444968227,0,0,146.86047800548656,Intel Core i5,0,256,AMD,Windows
HP,Notebook,15,4,1.86,117.23121162535298,0,0,146.86047800548656,Other Intel Processor,0,256,Intel,Windows
HP,Gaming,17,12,2.62,134.9497530868193,0,0,129.58277471072344,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,14,8,1.87,126.25289003693298,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,13,8,1.2,131.99117007062782,1,0,282.4239961643972,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,14,4,1.6,124.43276582752634,0,0,157.3505121487356,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,13,8,1.34,129.6340343028553,0,1,282.4239961643972,Intel Core i7,0,256,Intel,Windows
Acer,Gaming,15,8,2.4,125.3862956036691,0,0,146.86047800548656,Intel Core i5,1000,0,Nvidia,Other
Asus,Notebook,15,4,2.0,115.6559580214182,0,0,104.47285665558198,AMD Processor,500,0,AMD,Windows
HP,Notebook,15,4,2.1,123.93694767159485,0,0,146.86047800548656,Intel Core i3,0,128,Intel,Windows
Lenovo,Notebook,14,4,1.87,125.19295525466612,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,15,4,2.15,118.96529091257618,0,0,146.86047800548656,Intel Core i5,1000,0,Intel,Other
HP,Notebook,15,4,1.86,117.17240087331965,0,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,15,8,1.99,134.48290374637824,0,1,146.86047800548656,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,15,4,2.2,119.86244876162603,0,0,146.86047800548656,Intel Core i3,0,128,Intel,Windows
Dell,Notebook,15,8,1.9,129.34272300281992,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,17,16,4.42,139.72221870066636,0,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,17,8,2.65,120.88170285451355,0,0,107.98564559226952,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,17,8,2.63,130.94534312590474,0,0,129.58277471072344,Intel Core i7,1000,0,Nvidia,Windows
Asus,Notebook,15,4,2.0,110.43884277651026,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Other
Mediacom,Notebook,13,4,1.35,111.96414302201046,0,1,169.45439769863833,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,17,6,2.8,127.42510936197132,0,0,107.98564559226952,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,15,6,1.91,121.40474396936304,0,1,146.86047800548656,AMD Processor,0,128,AMD,Windows
Dell,Notebook,15,4,2.18,122.37691366811616,0,0,104.47285665558198,Intel Core i3,1000,0,AMD,Windows
Acer,2 in 1 Convertible,11,4,1.25,115.6559580214182,1,1,200.26428818929983,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,15,4,2.05,122.60518682124061,0,0,146.86047800548656,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,13,16,1.16,135.9882042415998,1,1,282.4239961643972,Other Intel Processor,0,512,Intel,Windows
Lenovo,Notebook,17,8,3.4,140.96221641424725,0,1,129.58277471072344,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,15,8,2.5,125.97562152482448,0,0,146.86047800548656,Intel Core i5,1000,128,Nvidia,Windows
Dell,Ultrabook,13,8,1.21,133.56321890736663,1,1,338.90879539727666,Intel Core i5,0,128,Intel,Windows
Dell,Notebook,15,4,1.93,127.54848009221244,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
Fujitsu,Notebook,15,8,2.2,124.48247252910811,0,0,104.47285665558198,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,15,4,2.2,115.48643754340627,0,0,146.86047800548656,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,14,4,2.02,127.92284219422416,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
HP,Workstation,17,8,3.14,135.34834368936745,0,0,107.98564559226952,Intel Core i5,500,0,Nvidia,Windows
HP,Notebook,14,8,1.94,116.93247029514315,0,0,111.93520355955211,Other Intel Processor,2000,0,Intel,Windows
HP,Notebook,15,6,1.95,122.9546513143284,0,1,146.86047800548656,AMD Processor,0,256,AMD,Windows
Lenovo,Notebook,15,8,2.3,125.84887272851591,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,15,4,2.05,123.58977972153241,0,0,146.86047800548656,Intel Core i5,500,0,Intel,Windows
Mediacom,Notebook,14,4,1.4,111.68372098729088,0,0,157.3505121487356,Other Intel Processor,0,32,Intel,Windows
Toshiba,Ultrabook,14,16,1.24,135.37370828311327,1,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Lenovo,Gaming,17,32,4.6,139.5642451406275,0,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
MSI,Gaming,17,16,4.14,139.8523160149871,0,0,129.58277471072344,Intel Core i7,1000,512,Nvidia,Windows
Dell,Notebook,15,8,2.2,124.64096273120974,0,0,146.86047800548656,Intel Core i7,0,256,AMD,Other
Mediacom,Notebook,14,4,1.45,116.93247029514315,0,1,157.3505121487356,Other Intel Processor,0,32,Intel,Windows
Dell,Notebook,15,8,1.9,128.14073330948884,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
HP,Notebook,13,4,1.49,124.15986072909432,0,0,169.45439769863833,Intel Core i3,0,128,Intel,Windows
Dell,Notebook,15,16,1.93,133.10102882785307,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Netbook,11,4,1.26,113.67832516819722,0,0,142.46298634852087,Other Intel Processor,0,0,Intel,Other
MSI,Gaming,17,16,4.5,138.0881638052875,0,0,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
HP,Gaming,17,16,3.78,132.79562259089178,0,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,14,12,1.4,134.09550419824615,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,15,12,2.2,122.20629011093463,1,0,104.47285665558198,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,17,8,2.73,134.75857041484528,0,1,129.58277471072344,Intel Core i5,1000,128,Nvidia,Windows
Asus,2 in 1 Convertible,15,8,2.2,124.48247252910811,1,0,104.47285665558198,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,15,12,2.2,127.42510936197132,0,0,146.86047800548656,AMD Processor,0,512,AMD,Windows
Dell,2 in 1 Convertible,11,4,1.39,122.08968594150892,1,0,142.46298634852087,Other Intel Processor,0,128,Intel,Windows
Samsung,Notebook,15,16,2.5,134.27690016839216,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,17,4,2.8,120.54957962954688,0,0,129.58277471072344,Intel Core i3,500,0,Intel,Other
Lenovo,Notebook,15,8,2.29,118.87949057303545,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,13,8,1.37,136.34208496931615,1,1,169.45439769863833,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,14,8,1.7,132.60556361475454,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,12,8,1.34,134.07436734761873,1,0,183.5755975068582,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,15,8,2.06,134.71194500704976,1,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,15,8,1.84,130.37088318651504,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
HP,Notebook,15,4,2.1,123.30262568417021,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Windows
Acer,Notebook,14,4,1.6,114.96203720964016,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,17,16,4.14,137.3118288015404,0,0,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,15,4,2.18,119.03243881693082,0,0,104.47285665558198,Intel Core i3,1000,0,AMD,Other
MSI,Gaming,15,16,1.8,137.8350350991628,0,0,293.7209560109731,Intel Core i7,2000,256,Nvidia,Windows
Toshiba,Notebook,15,8,2.2,131.99117007062782,0,1,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,15,6,2.4,121.30299748454513,0,0,146.86047800548656,Intel Core i5,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,15,8,2.0,131.1186415376055,1,1,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,14,4,1.6,115.6559580214182,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,15,32,2.5,146.7358875662444,0,1,293.7209560109731,Other Intel Processor,0,1000,Nvidia,Windows
Dell,Gaming,15,16,2.59,126.52377421517933,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,15,4,2.18,118.48570079263035,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Other
Dell,Notebook,15,4,2.25,115.98845764139183,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Other
Dell,Notebook,15,4,1.93,126.38911173975048,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Other
Asus,Gaming,17,8,3.0,129.8681256928832,0,0,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,15,4,2.18,121.40707265343354,0,0,146.86047800548656,Intel Core i5,0,128,AMD,Other
HP,Ultrabook,15,8,1.84,131.90674039555597,0,0,146.86047800548656,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,15,16,2.94,137.6746028179062,0,0,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
Acer,2 in 1 Convertible,11,4,1.25,116.6265277021775,1,1,142.46298634852087,Other Intel Processor,0,0,Intel,Other
HP,Notebook,14,8,2.31,129.4162298492024,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,14,8,1.65,132.53358659622387,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,4,2.2,125.05743722727107,0,0,146.86047800548656,Intel Core i5,1000,0,AMD,Windows
Fujitsu,Notebook,15,8,2.2,125.40095212653729,0,0,104.47285665558198,Intel Core i5,0,256,Intel,Windows
HP,Notebook,15,4,1.88,127.21238730026909,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,15,8,2.2,126.78831584179801,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Mediacom,Notebook,14,2,1.4,111.20127393866875,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,15,4,2.2,119.1081736992655,0,0,146.86047800548656,Intel Core i5,0,128,Intel,Other
Asus,2 in 1 Convertible,13,6,1.5,122.77223547757313,1,0,169.45439769863833,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,15,8,2.0,135.08630675525714,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Asus,Ultrabook,14,16,1.1,135.59247478464496,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Gaming,15,16,2.62,132.64549409831432,0,0,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,15,4,1.8,125.83476405739042,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,15,4,2.2,121.61211967154033,0,0,146.86047800548656,Intel Core i3,1000,0,Nvidia,Windows
Asus,Notebook,15,8,2.0,117.23121162535298,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Windows
Asus,Notebook,15,8,1.99,126.88761892818682,0,0,146.86047800548656,Intel Core i5,1000,0,Nvidia,Windows
Dell,Ultrabook,13,8,1.23,135.39890016494599,1,0,282.4239961643972,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,14,2,1.42,111.68372098729088,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,13,8,1.37,134.67468708619717,1,1,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,15,16,2.06,138.33596081249513,1,0,293.7209560109731,Intel Core i7,0,1000,Nvidia,Windows
Lenovo,Gaming,15,8,2.5,129.25820581978292,0,1,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,17,8,2.6,120.36785923031275,0,0,107.98564559226952,AMD Processor,1000,0,AMD,Windows
Lenovo,Ultrabook,14,16,1.14,138.58351399932175,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,15,8,2.5,129.87814118880988,0,1,146.86047800548656,Intel Core i7,1000,0,Nvidia,Other
Acer,Notebook,15,4,2.4,118.64676480398289,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,14,4,1.43,112.809388524335,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Acer,Ultrabook,14,8,1.8,127.04727993018261,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Razer,Gaming,14,16,1.95,139.27803759505665,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Toshiba,Notebook,13,8,1.2,130.31277403584417,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,12,8,1.36,133.4523600114087,0,1,183.5755975068582,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,17,32,3.8,140.1502381790903,0,1,129.58277471072344,Intel Core i7,0,512,Nvidia,Windows
Acer,Gaming,15,8,2.4,123.99501985043445,0,0,146.86047800548656,Intel Core i5,1000,0,Nvidia,Other
Dell,Ultrabook,13,8,1.2,132.41162234113182,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,15,8,2.2,130.1054341951293,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,15,4,1.86,116.18002890379611,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Other
Toshiba,Notebook,15,8,2.0,128.77077724003058,0,1,146.86047800548656,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,15,8,2.2,127.04727993018261,0,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
Dell,Notebook,15,16,2.2,129.53079283425305,0,0,146.86047800548656,Intel Core i7,2000,256,AMD,Windows
Lenovo,Gaming,15,8,3.31,130.14667857124618,0,1,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Dell,Gaming,17,32,4.42,141.53031496588,0,1,259.1655494214469,Intel Core i7,1000,512,Nvidia,Windows
Dell,Notebook,14,8,1.56,130.46703859070223,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,15,4,2.2,117.80685686234024,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,15,4,2.2,120.6819877762452,0,0,146.86047800548656,Intel Core i5,500,0,Intel,Windows
HP,Notebook,15,6,2.04,120.76957573431658,0,0,146.86047800548656,Intel Core i3,1000,0,AMD,Windows
MSI,Gaming,17,8,2.7,132.7071420294692,0,0,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Toshiba,Notebook,15,4,2.1,119.8389716665408,0,0,104.47285665558198,Intel Core i3,0,128,Intel,Windows
Dell,Notebook,15,8,2.06,127.49933317978704,0,0,146.86047800548656,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,15,8,2.1,124.57770407126641,0,0,146.86047800548656,Intel Core i7,1000,0,AMD,Windows
Toshiba,Notebook,15,8,2.0,130.74140287754085,0,1,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,15,4,2.1,117.60862257557336,0,0,104.47285665558198,Intel Core i3,0,128,Intel,Other
Microsoft,Ultrabook,13,8,1.252,135.3916910988788,1,0,208.56727378068615,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,15,8,1.9,125.67682196862532,0,0,146.86047800548656,Intel Core i5,1000,128,AMD,Windows
Lenovo,2 in 1 Convertible,13,8,1.3,128.43437374886867,1,1,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,15,4,2.2,115.6559580214182,0,0,104.47285665558198,AMD Processor,0,128,AMD,Windows
HP,2 in 1 Convertible,14,4,1.63,123.82783648608115,1,1,157.3505121487356,Intel Core i3,0,128,Nvidia,Windows
MSI,Gaming,15,16,2.4,131.07333749621537,0,0,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
Asus,Ultrabook,14,8,1.1,129.53079283425305,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,11,8,1.4,119.76781188357559,1,0,142.46298634852087,Other Intel Processor,0,0,Intel,Other
LG,Ultrabook,15,8,1.09,137.8350350991628,0,1,146.86047800548656,Intel Core i7,0,512,Intel,Windows
Acer,Gaming,15,16,2.5,131.1186415376055,0,0,146.86047800548656,Intel Core i5,0,256,Nvidia,Windows
MSI,Gaming,15,8,2.2,128.0163709481438,0,0,146.86047800548656,Intel Core i5,0,256,Nvidia,Windows
Asus,Notebook,15,4,1.86,117.80685686234024,0,0,104.47285665558198,Other Intel Processor,0,128,Intel,Windows
Dell,Gaming,15,16,3.21,136.49214881284874,0,0,146.86047800548656,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,17,4,2.5,123.82783648608115,0,1,129.58277471072344,Intel Core i3,0,256,AMD,Windows
Lenovo,2 in 1 Convertible,13,8,1.19,132.80343250607032,1,1,169.45439769863833,Intel Core i7,0,512,Intel,Windows
Dell,Gaming,15,16,3.49,140.2120830637847,0,0,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,15,4,1.86,122.27570188466042,0,0,104.47285665558198,Intel Core i5,500,0,AMD,Windows
Dell,Notebook,15,4,2.2,120.91452667327354,0,0,104.47285665558198,Intel Core i3,1000,0,AMD,Windows
HP,Notebook,17,6,2.65,121.40707265343354,0,1,129.58277471072344,AMD Processor,2000,0,AMD,Windows
Lenovo,Notebook,15,4,2.1,114.56200845557531,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
Acer,Notebook,14,4,1.45,116.50176992045773,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Other
Lenovo,Notebook,14,4,1.7,123.82783648608115,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Workstation,17,8,3.14,135.64176370433384,0,0,129.58277471072344,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,14,8,1.42,139.2372706899878,1,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,13,8,1.5,127.71900875197423,0,1,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Acer,Netbook,11,4,1.4,112.5930351476605,0,0,142.46298634852087,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,16,1.38,134.61813616022178,1,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Asus,2 in 1 Convertible,12,4,1.2,123.31187118562828,1,0,183.5755975068582,Other Intel Processor,0,0,Intel,Other
Toshiba,Ultrabook,13,16,1.36,135.44912267565226,1,0,169.45439769863833,Intel Core i7,0,512,Intel,Windows
HP,Notebook,15,4,2.1,123.65824309894502,0,1,146.86047800548656,Intel Core i7,500,0,AMD,Windows
Dell,Gaming,15,8,2.56,125.69193007930546,0,0,146.86047800548656,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,15,4,2.2,117.23121162535298,0,0,146.86047800548656,AMD Processor,0,256,AMD,Windows
Lenovo,Notebook,15,8,2.2,118.08445065706576,0,0,104.47285665558198,AMD Processor,1000,0,AMD,Windows
Lenovo,Notebook,15,4,2.1,122.44426300925528,0,0,146.86047800548656,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,15,4,1.9,118.64676480398289,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Other
Dell,Notebook,15,8,2.18,125.3419384099498,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
